prefill_freq_bin,decode_freq_bin,effective_batch_size,energy,latency,inference_time,batching_time,compute_time,avg_power,temperature,power_headroom,slo_violation,temp_violation,power_violation,throughput_raw,edp_efficiency_raw,performance_metric,constraint_penalty,prefill_power_w,decode_power_w,prefill_time,decode_time,num_prompt_tokens,num_decode_tokens,prefill_TOTAL_POWER,decode_TOTAL_POWER,inverse_energy_normalized,headroom_threshold_met,energy_min,energy_max,throughput_normalized,edp_efficiency_normalized,performance_metric.1,reward,early_exit_layer,avg_entropy
6,8,4,126.23082740000002,4.234500000000001,4.757084369659424,0.0045,0.0519,27.0226,89.9887,0.5496233333333334,False,False,False,105.79758984588736,0.0018708218481104,0.948624326082489,0.0,24.1616,29.8836,0.0544,4.1801,48,400,24.1616,29.8836,0.948624326082489,True,109.66024753000002,432.19771724,0.1074070650648875,0.8622817524608609,0.948624326082489,0.948624326082489,8,5.7659
6,8,3,124.69226871,4.2324,4.753139019012451,0.0043,0.0524,26.52005,90.0644,0.5579991666666667,False,False,False,78.67874523231612,0.0018948453342497,0.953394496479694,0.0,23.5004,29.5397,0.0549,4.1775,33,300,23.5004,29.5397,0.953394496479694,True,109.66024753000002,432.19771724,0.077712261674958,0.8740966871883135,0.953394496479694,0.953394496479694,4,8.4514
6,8,2,124.22357965,4.253699999999999,4.771638870239258,0.0037,0.0517,26.15025,89.81085,0.5641625,False,False,False,52.18984597177847,0.001892470429155,0.9548476270583564,0.0,23.017,29.2835,0.0542,4.1995,22,200,23.017,29.2835,0.9548476270583564,True,109.66024753000002,432.19771724,0.0487072407470502,0.8729286906487721,0.9548476270583564,0.9548476270583564,6,7.3447
6,8,1,120.7653253,4.1754,4.694239854812622,0.0035,0.0483,25.92205,90.01005,0.5679658333333334,False,False,False,28.260758667251363,0.0019831686876724,0.965569650620795,0.0,22.8462,28.9979,0.0508,4.1246,18,100,22.8462,28.9979,0.965569650620795,True,109.66024753000002,432.19771724,0.0225051826234974,0.9175347897827818,0.965569650620795,0.965569650620795,4,7.9841
6,7,32,152.16052752,4.2435,4.770098447799683,0.013,0.0978,29.89425,89.99255,0.5017625,False,False,False,867.2084677251165,0.0015487231408448,0.8682314956206085,0.0,23.6319,36.1566,0.1014,4.1421,480,3200,23.6319,36.1566,0.8682314956206085,True,109.66024753000002,432.19771724,0.94114266994617,0.7038711379453649,0.8682314956206085,0.8682314956206085,4,8.5552
6,7,26,151.31735577999996,4.380699999999999,4.90222430229187,0.0113,0.0991,31.80005,90.30005,0.4699991666666667,False,False,False,706.2796570685834,0.0015085779064318,0.8708456779069584,0.0,28.9234,34.6767,0.1027,4.278,494,2600,28.9234,34.6767,0.8708456779069584,True,109.66024753000002,432.19771724,0.764927589240649,0.6841274037738853,0.8708456779069584,0.8708456779069584,14,3.2381
6,7,16,136.56240786,4.2269000000000005,4.750295162200928,0.0091,0.058,30.0159,90.19895,0.499735,False,False,False,435.3070961444329,0.0017323947550743,0.9165921393437224,0.0,27.6554,32.3764,0.0613,4.1656,240,1600,27.6554,32.3764,0.9165921393437224,True,109.66024753000002,432.19771724,0.4682159470093425,0.7942022464622307,0.9165921393437224,0.9165921393437224,6,8.3033
6,7,8,126.32305477,4.2206,4.733885288238525,0.006,0.0533,27.90595,90.01535000000001,0.5349008333333333,False,False,False,212.292040872852,0.0018756127886204,0.9483383829637472,0.0,25.8263,29.9856,0.0563,4.1643,96,800,25.8263,29.9856,0.9483383829637472,True,109.66024753000002,432.19771724,0.2240171873037105,0.864637973746996,0.9483383829637472,0.9483383829637472,12,4.548
6,7,5,123.63169279999998,4.240399999999999,4.757410049438477,0.0049,0.0527,26.4896,90.05175,0.5585066666666667,False,False,False,133.24211554520434,0.0019074947774377,0.9566827219096063,0.0,23.752,29.2272,0.0554,4.185,65,500,23.752,29.2272,0.9566827219096063,True,109.66024753000002,432.19771724,0.1374584852630493,0.880317780360932,0.9566827219096063,0.9566827219096063,8,6.8688
6,7,4,122.06726292,4.260199999999999,4.784793138504028,0.0044,0.0525,25.7607,90.1033,0.570655,False,False,False,103.28151183477026,0.0019229624532202,0.9615331037316208,0.0,22.7918,28.7296,0.055,4.2052,40,400,22.7918,28.7296,0.9615331037316208,True,109.66024753000002,432.19771724,0.1046519903956497,0.8879249019375466,0.9615331037316208,0.9615331037316208,12,4.4653
6,7,3,120.82007042,4.235,4.753505229949951,0.0043,0.0491,25.5557,89.84765,0.5740716666666666,False,False,False,78.6304418818319,0.0019543732061441,0.9653999180311236,0.0,22.5079,28.6035,0.0518,4.1832,33,300,22.5079,28.6035,0.9653999180311236,True,109.66024753000002,432.19771724,0.0776593700965688,0.9033729511250496,0.9653999180311236,0.9653999180311236,6,7.0779
6,7,2,119.57496772,4.2107,4.728260517120361,0.0037,0.0517,25.7621,89.749,0.5706316666666666,False,False,False,53.19779295656471,0.0019861197338019,0.9692602530834185,0.0,23.0568,28.4674,0.0541,4.1566,24,200,23.0568,28.4674,0.9692602530834185,True,109.66024753000002,432.19771724,0.0498109303756902,0.9189861369018288,0.9692602530834185,0.9692602530834185,8,6.2272
6,7,1,117.4271731,4.193499999999999,4.705743312835693,0.0034,0.0484,25.16635,89.57515000000001,0.5805608333333333,False,False,False,26.231065641810986,0.0020307419755838,0.9759193076792492,0.0,22.2601,28.0726,0.0508,4.1427,10,100,22.2601,28.0726,0.9759193076792492,True,109.66024753000002,432.19771724,0.0202826935687018,0.9409316976330004,0.9759193076792492,0.9759193076792492,6,7.6276
6,6,32,150.11048583000002,4.3165,4.8451972007751465,0.013,0.1204,29.4828,89.6104,0.50862,False,False,False,874.7826074869436,0.0015433244038721,0.8745874755687466,0.0,23.8667,35.0989,0.1241,4.1924,576,3200,23.8667,35.0989,0.8745874755687466,True,109.66024753000002,432.19771724,0.94943626040993,0.701215997697455,0.8745874755687466,0.8745874755687466,4,8.3375
6,6,26,145.18293563999998,4.2547,4.780672788619995,0.0114,0.0964,31.56145,89.88900000000001,0.4739758333333333,False,False,False,721.0847483759728,0.0016188830736832,0.8898649259512726,0.0,28.8732,34.2497,0.1003,4.1544,468,2600,28.8732,34.2497,0.8898649259512726,True,109.66024753000002,432.19771724,0.7811389832660004,0.7383763309951812,0.8898649259512726,0.8898649259512726,10,5.775
6,6,16,132.48327013999997,4.2422,4.763225555419922,0.0083,0.0563,29.2081,89.74325,0.5131983333333333,False,False,False,429.9654825407849,0.0017792944338407,0.9292391590021444,0.0,27.128,31.2882,0.0595,4.1827,224,1600,27.128,31.2882,0.9292391590021444,True,109.66024753000002,432.19771724,0.4623669454015851,0.8172678681688036,0.9292391590021444,0.9292391590021444,4,8.5921
6,6,8,123.24606141,4.2132000000000005,4.7272562980651855,0.006,0.0524,27.11125,89.81915000000001,0.5481458333333333,False,False,False,220.2600825358201,0.00192581637119,0.957878339244692,0.0,24.9122,29.3103,0.0555,4.1577,128,800,24.9122,29.3103,0.957878339244692,True,109.66024753000002,432.19771724,0.232742095534727,0.8893284806827366,0.957878339244692,0.957878339244692,4,8.4628
6,6,5,120.89289806,4.265199999999999,4.778893709182739,0.005,0.0529,25.847250000000003,89.52199999999999,0.5692125,False,False,False,134.8119350061111,0.0019393661448947,0.9651741221257192,0.0,23.2834,28.4111,0.0558,4.2094,75,500,23.2834,28.4111,0.9651741221257192,True,109.66024753000002,432.19771724,0.1391774183855166,0.8959923633084479,0.9651741221257192,0.9651741221257192,8,6.6411
6,6,4,119.16639783,4.2345,4.755658864974976,0.0047,0.0522,25.47415,89.46805,0.5754308333333333,False,False,False,107.6868325217068,0.0019817280213142,0.9705269892873308,0.0,22.7355,28.2128,0.0549,4.1796,56,400,22.7355,28.2128,0.9705269892873308,True,109.66024753000002,432.19771724,0.1094757627035121,0.9168262590188584,0.9705269892873308,0.9705269892873308,4,8.7272
6,6,3,118.82160618000002,4.257000000000001,4.771887063980103,0.0042,0.0523,25.07215,89.46855,0.5821308333333334,False,False,False,79.63352604333424,0.0019769738748619,0.9715959864810834,0.0,22.1572,27.9871,0.0548,4.2022,39,300,22.1572,27.9871,0.9715959864810834,True,109.66024753000002,432.19771724,0.0787577349931491,0.9144881333324966,0.9715959864810834,0.9715959864810834,14,3.0903
6,6,2,116.49139324,4.2606,4.774457693099976,0.0037,0.0521,24.737,89.22115,0.5877166666666667,False,False,False,52.10532504686545,0.0020148160260561,0.9788206135673416,0.0,22.0642,27.4098,0.0544,4.2062,22,200,22.0642,27.4098,0.9788206135673416,True,109.66024753000002,432.19771724,0.0486146913673332,0.9330991935138554,0.9788206135673416,0.9788206135673416,14,3.3577
6,6,1,114.68225604,4.2184,4.733006238937378,0.0034,0.0489,24.5345,89.768,0.5910916666666667,False,False,False,26.550344549984697,0.0020670739455185,0.9844296896279512,0.0,21.8167,27.2523,0.0513,4.1671,12,100,21.8167,27.2523,0.9844296896279512,True,109.66024753000002,432.19771724,0.0206323000707438,0.9588000390888936,0.9844296896279512,0.9844296896279512,14,2.9507
6,5,32,148.10070954999998,4.3841,4.9104321002960205,0.0133,0.1212,28.66745,89.3029,0.5222091666666667,False,False,False,861.2940258447512,0.0015401478303552,0.8808186160368822,0.0,23.2438,34.0911,0.1252,4.2589,576,3200,23.2438,34.0911,0.8808186160368822,True,109.66024753000002,432.19771724,0.93466642837684,0.6996537344796486,0.8808186160368822,0.8808186160368822,6,7.9675
6,5,26,142.70798987,4.3399,4.867223501205444,0.0113,0.1183,30.31975,89.49375,0.4946708333333333,False,False,False,724.9013283943574,0.0016146261719439,0.8975382848705488,0.0,27.6039,33.0356,0.1221,4.2178,546,2600,27.6039,33.0356,0.8975382848705488,True,109.66024753000002,432.19771724,0.7853180917377214,0.7362827540721887,0.8975382848705488,0.8975382848705488,4,9.0
6,5,16,130.31365444000002,4.3068,4.826910018920898,0.0086,0.0633,28.328850000000003,89.32624999999999,0.5278525,False,False,False,427.2312558671738,0.0017817852965947,0.935965868001104,0.0,26.3383,30.3194,0.0668,4.24,240,1600,26.3383,30.3194,0.935965868001104,True,109.66024753000002,432.19771724,0.4593730006132533,0.818492893574483,0.935965868001104,0.935965868001104,14,3.2218
6,5,8,121.8734099,4.2697,4.795774936676025,0.006,0.0611,26.62785,89.39755,0.5562024999999999,False,False,False,224.84010004447617,0.0019217357760156,0.9621341285371244,0.0,24.6527,28.603,0.064,4.2057,160,800,24.6527,28.603,0.9621341285371244,True,109.66024753000002,432.19771724,0.2377571587271285,0.8873216126805085,0.9621341285371244,0.9621341285371244,6,7.6243
6,5,5,117.19069243,4.2777,4.79106593132019,0.0049,0.0525,25.08705,89.072,0.5818825000000001,False,False,False,133.2491448093263,0.0019947871185417,0.9766524958890178,0.0,22.7171,27.457,0.0553,4.2224,70,500,22.7171,27.457,0.9766524958890178,True,109.66024753000002,432.19771724,0.1374661822213471,0.9232488231899264,0.9766524958890178,0.9766524958890178,14,2.9109
6,5,4,116.09011119,4.2637,4.788634538650513,0.0045,0.0519,24.706200000000003,89.09235,0.5882299999999999,False,False,False,106.94933814542811,0.002020310553404,0.980064754443007,0.0,22.1187,27.2937,0.0545,4.2092,56,400,22.1187,27.2937,0.980064754443007,True,109.66024753000002,432.19771724,0.1086682153755623,0.9358014442029222,0.980064754443007,0.980064754443007,14,3.3233
6,5,3,114.90205616,4.2602,4.774970531463623,0.0041,0.052,24.55375,88.9302,0.5907708333333334,False,False,False,78.86951812836999,0.0020428769612923,0.9837482180451372,0.0,22.0731,27.0344,0.0544,4.2058,36,300,22.0731,27.0344,0.9837482180451372,True,109.66024753000002,432.19771724,0.0779211556644022,0.9468997766716843,0.9837482180451372,0.9837482180451372,12,4.1513
6,5,2,113.85129456,4.2473,4.769877910614014,0.0037,0.0514,24.219,89.21119999999999,0.5963499999999999,False,False,False,53.21026223476979,0.0020679931138568,0.9870060150413894,0.0,21.5652,26.8728,0.0538,4.1935,26,200,21.5652,26.8728,0.9870060150413894,True,109.66024753000002,432.19771724,0.0498245840829182,0.9592520931270736,0.9870060150413894,0.9870060150413894,4,8.284
6,5,1,111.4185459,4.209,4.729980945587158,0.0034,0.0487,23.9761,89.217,0.6003983333333333,False,False,False,26.13446753754632,0.0021323750237856,0.9945485454090622,0.0,21.4186,26.5336,0.0511,4.1579,10,100,21.4186,26.5336,0.9945485454090622,True,109.66024753000002,432.19771724,0.0201769198252089,0.9909156101963804,0.9945485454090622,0.9945485454090622,6,7.8018
6,4,32,147.81798181,4.6035,5.1272687911987305,0.0131,0.1012,27.280050000000003,88.81575,0.5453325,False,False,False,806.3428247327414,0.0014695507319104,0.8816951893548728,0.0,22.2191,32.341,0.1051,4.4984,512,3200,22.2191,32.341,0.8816951893548728,True,109.66024753000002,432.19771724,0.874495534803999,0.6649335400318493,0.8816951893548728,0.8816951893548728,12,4.3211
6,4,26,138.10087862999998,4.3742,4.899750471115112,0.0113,0.0793,28.68795,88.93010000000001,0.5218675,False,False,False,677.6094651343182,0.0016554075109683,0.911822241535002,0.0,25.6906,31.6853,0.0829,4.2913,364,2600,25.6906,31.6853,0.911822241535002,True,109.66024753000002,432.19771724,0.7335340794960081,0.7563393293700632,0.911822241535002,0.911822241535002,4,8.1378
6,4,16,127.28258719000002,4.3565000000000005,4.881472826004028,0.0086,0.0638,27.3128,89.01554999999999,0.5447866666666668,False,False,False,411.33928352133967,0.0018034050708487,0.9453634342830164,0.0,25.3481,29.2775,0.0674,4.2891,192,1600,25.3481,29.2775,0.9453634342830164,True,109.66024753000002,432.19771724,0.4419714851352826,0.8291256643618409,0.9453634342830164,0.9453634342830164,4,7.9839
6,4,8,118.6858883,4.3082,4.826602935791016,0.0061,0.0537,25.7962,88.95745,0.5700633333333334,False,False,False,211.6892874775341,0.0019557127097744,0.9720167682281532,0.0,23.9961,27.5963,0.0568,4.2514,112,800,23.9961,27.5963,0.9720167682281532,True,109.66024753000002,432.19771724,0.223357179703032,0.9040317292835316,0.9720167682281532,0.9720167682281532,8,6.5905
6,4,5,115.62227085,4.328600000000001,4.852800607681274,0.0048,0.0524,24.41215,88.8163,0.5931308333333334,False,False,False,130.5271610850711,0.0019980716107318,0.9815152536374748,0.0,22.053,26.7713,0.0551,4.2735,65,500,22.053,26.7713,0.9815152536374748,True,109.66024753000002,432.19771724,0.1344856433129197,0.9248641616388869,0.9815152536374748,0.9815152536374748,14,2.8893
6,4,4,114.13471206,4.3158,4.830127716064453,0.0046,0.0524,23.9501,88.6266,0.6008316666666667,False,False,False,104.7314276075287,0.0020301164061512,0.986127303181168,0.0,21.3889,26.5113,0.0552,4.2606,52,400,21.3889,26.5113,0.986127303181168,True,109.66024753000002,432.19771724,0.1062396304451255,0.9406240377883824,0.986127303181168,0.986127303181168,10,5.7491
6,4,3,114.20603865,4.3407,4.858343124389648,0.0043,0.0585,24.12595,88.64755,0.5979008333333333,False,False,False,76.02458681213011,0.0020172102204635,0.9859061611536568,0.0,21.878,26.3739,0.0612,4.2795,30,300,21.878,26.3739,0.9859061611536568,True,109.66024753000002,432.19771724,0.0748059906454869,0.9342766766853124,0.9859061611536568,0.9859061611536568,8,5.6423
6,4,2,112.78382682,4.3174,4.834415435791016,0.0037,0.0485,23.7174,88.30565,0.6047100000000001,False,False,False,51.41982410250981,0.0020536710714098,0.9903156080042158,0.0,21.2535,26.1813,0.051,4.2664,22,200,21.2535,26.1813,0.9903156080042158,True,109.66024753000002,432.19771724,0.0478640762118459,0.952208402811117,0.9903156080042158,0.9903156080042158,4,9.0
6,4,1,110.27225126000002,4.263000000000001,4.776794910430908,0.0035,0.0484,23.4633,88.4848,0.608945,False,False,False,25.803418765325173,0.0021272494764281,0.9981025344728156,0.0,21.0005,25.9261,0.0509,4.2121,10,100,21.0005,25.9261,0.9981025344728156,True,109.66024753000002,432.19771724,0.019814425465893,0.9883948266964178,0.9981025344728156,0.9981025344728156,8,6.351
6,3,32,153.87216478000002,5.1726,5.708207368850708,0.0131,0.1188,26.3363,88.2459,0.5610616666666667,False,False,False,723.8138027657652,0.0012564090043017,0.8629247098337074,0.0,22.7553,29.9173,0.1226,5.05,544,3200,22.7553,29.9173,0.8629247098337074,True,109.66024753000002,432.19771724,0.7841272644667693,0.5601088037389542,0.8629247098337074,0.8629247098337074,14,3.3772
6,3,26,143.15650404000002,4.8051,5.324244499206543,0.0116,0.0969,26.70665,88.71185,0.5548891666666668,False,False,False,638.4881399995546,0.0014537391451327,0.8961477048228933,0.0,23.4854,29.9279,0.1009,4.7042,468,2600,23.4854,29.9279,0.8961477048228933,True,109.66024753000002,432.19771724,0.6906967066365112,0.6571572803902553,0.8961477048228933,0.8961477048228933,4,8.4943
6,3,16,126.37134344,4.424799999999999,4.943326234817505,0.0085,0.0585,26.0753,88.22835,0.5654116666666666,False,False,False,419.4538918247397,0.0017883715457083,0.9481886680483192,0.0,23.5193,28.6313,0.0619,4.3629,256,1600,23.5193,28.6313,0.9481886680483192,True,109.66024753000002,432.19771724,0.4508568820461514,0.821732061400693,0.9481886680483192,0.9481886680483192,8,6.5477
6,3,8,119.06435442,4.4169,4.939691543579102,0.006,0.0624,25.21795,88.3631,0.5797008333333333,False,False,False,220.9694081891353,0.0019015190070255,0.970843366203451,0.0,23.4263,27.0096,0.0654,4.3515,176,800,23.4263,27.0096,0.970843366203451,True,109.66024753000002,432.19771724,0.2335187984553259,0.8773788506420512,0.970843366203451,0.970843366203451,12,4.2004
6,3,5,114.27400626,4.384399999999999,4.9021100997924805,0.005,0.0522,23.86335,88.0635,0.6022775,False,False,False,127.72554335244428,0.0019959165382021,0.9856954333580272,0.0,21.6063,26.1204,0.055,4.3294,60,500,21.6063,26.1204,0.9856954333580272,True,109.66024753000002,432.19771724,0.1314179061386575,0.9238042804408212,0.9856954333580272,0.9856954333580272,10,5.5354
6,3,4,113.39287484,4.3918,4.903255462646484,0.005,0.0523,23.4788,87.97305,0.6086866666666667,False,False,False,106.56220534582508,0.0020080368513428,0.9884273064045672,0.0,21.0778,25.8798,0.0554,4.3364,68,400,21.0778,25.8798,0.9884273064045672,True,109.66024753000002,432.19771724,0.1082443096917541,0.929765143398151,0.9884273064045672,0.9884273064045672,10,5.2407
6,3,3,113.06159510999998,4.4099,4.925342321395874,0.004,0.0517,23.29815,87.8284,0.6116975,False,False,False,77.55276138852098,0.0020056546252168,0.9894544110392562,0.0,20.8992,25.6971,0.0542,4.3557,42,300,20.8992,25.6971,0.9894544110392562,True,109.66024753000002,432.19771724,0.0764793231284168,0.9285935463193,0.9894544110392562,0.9894544110392562,10,5.2307
6,3,2,112.84280128,4.418699999999999,4.932439565658569,0.0037,0.0514,23.46035,87.8497,0.6089941666666667,False,False,False,51.59887487295475,0.0020055413628657,0.990132762705488,0.0,21.3312,25.5895,0.0539,4.3648,28,200,21.3312,25.5895,0.990132762705488,True,109.66024753000002,432.19771724,0.0480601346170228,0.9285378430263614,0.990132762705488,0.990132762705488,6,7.1805
6,3,1,109.66024753000002,4.3322,4.848230600357056,0.0034,0.0487,23.02115,88.07185,0.6163141666666667,False,False,False,25.622079861945465,0.0021049523988998,1.0,0.0,20.6741,25.3682,0.0511,4.2811,11,100,20.6741,25.3682,1.0,True,109.66024753000002,432.19771724,0.0196158615831194,0.9774289529642696,1.0,1.0,4,8.364
6,2,32,167.04875928,6.219,6.742236137390137,0.0129,0.1265,24.626150000000003,87.60915,0.5895641666666667,False,False,False,617.4625152817952,0.0009625785693675,0.8220717989708322,0.0,22.2936,26.9587,0.1302,6.0888,640,3200,22.2936,26.9587,0.8220717989708322,True,109.66024753000002,432.19771724,0.6676739045576991,0.4156007423548633,0.8220717989708322,0.8220717989708322,12,4.5365
6,2,26,152.24775295000003,5.6347000000000005,6.157334804534912,0.0112,0.0972,24.52865,88.11465000000001,0.5911891666666667,False,False,False,535.2546656867862,0.0011656772200584,0.8679610605915296,0.0,21.9451,27.1122,0.1009,5.5338,416,2600,21.9451,27.1122,0.8679610605915296,True,109.66024753000002,432.19771724,0.5776573140422223,0.5154862163958662,0.8679610605915296,0.8679610605915296,12,4.0095
6,2,16,131.69283670000002,4.8825,5.417860746383667,0.0083,0.0578,24.27295,87.60115,0.5954508333333333,False,False,False,376.8560416065455,0.0015552334724701,0.9316898306735958,0.0,21.5043,27.0416,0.061,4.8215,240,1600,21.5043,27.0416,0.9316898306735958,True,109.66024753000002,432.19771724,0.4042127567123632,0.7070729689685751,0.9316898306735958,0.9316898306735958,12,3.932
